UID,Service,Count
22936,Pooja Needs,16
22936,Plant & Seeds,4
22936,Fruits & Vegetables,6
22936,Dry Fruits,5
22936,Breads & Cakes,2
22938,Sweets & Namkeen,4
22938,Pooja Needs,10
22938,Pickles & Masalas,9
22938,Groceries,36
22938,Fruits & Vegetables,162
22939,Sweets & Namkeen,2
22939,Pickles & Masalas,1
22940,Toys,1
22940,Sweets & Namkeen,3
22940,Groceries,4
22940,Fruits & Vegetables,50
22940,Eggs & Fresh Meat,1
22940,Books & Stationery,8
22940,Beverages,1
22941,Sweets & Namkeen,11
22941,Groceries,1
22941,Fruits & Vegetables,24
22943,Fast Foods,1
22944,Roti's,1
22944,Curries,2
22944,Combos,1
22945,Sweets & Namkeen,17
22945,Pooja Needs,1
22945,Pickles & Masalas,1
22945,Groceries,16
22945,Fruits & Vegetables,79
22945,Dry Fruits,1
22945,Breads & Cakes,4
22948,Sweets & Namkeen,5
22948,Pooja Needs,1
22948,Fruits & Vegetables,36
22948,Dairy Products,8
22951,Sweets & Namkeen,2
22951,Pooja Needs,17
22951,Plant & Seeds,7
22951,Fruits & Vegetables,88
22952,Health Foods,1
22952,Fruits & Vegetables,51
22952,Eggs & Fresh Meat,3
22953,Sweets & Namkeen,21
22953,Health Foods,1
22953,Groceries,3
22953,Fruits & Vegetables,213
22953,Festival Stores,3
22953,Breads & Cakes,3
22955,Sweets & Namkeen,4
22955,Salads,1
22955,Roti's,12
22955,Rice Items,3
22955,Pooja Needs,1
22955,Groceries,4
22955,Fruits & Vegetables,73
22955,Eggs & Fresh Meat,2
22955,Curries,7
22955,Combos,10
22955,Burgers,2
22955,Breads & Cakes,2
22955,Batter,10
22958,Fruits & Vegetables,6
22959,Fruits & Vegetables,2
22960,Sweets & Namkeen,17
22960,Pickles & Masalas,1
22960,Groceries,22
22960,Fruits & Vegetables,89
22960,Eggs & Fresh Meat,1
22961,Sweets & Namkeen,15
22961,Pooja Needs,1
22961,Pickles & Masalas,2
22961,Festival Stores,6
22964,Pooja Needs,1
22964,Festival Stores,1
22965,Sweets & Namkeen,3
22965,Groceries,1
22965,Festival Stores,1
22966,Pooja Needs,6
22966,Fruits & Vegetables,2
22966,Festival Stores,1
22967,Starters,3
22967,Snacks,1
22967,Roti's,12
22967,Quick Bites,3
22967,Pooja Needs,4
22967,Main Course,5
22967,Festival Stores,1
22967,Combos,1
22968,Fruits & Vegetables,85
22970,Tiffins,1
22970,Sweets & Namkeen,18
22970,Starters,1
22970,Snacks,8
22970,Roti's,2
22970,Rice Items,1
22970,Pooja Needs,16
22970,Pickles & Masalas,8
22970,Pasta,2
22970,Mineral Water,46
22970,Main Course,5
22970,Groceries,11
22970,Fruits & Vegetables,48
22970,Fried Rice,2
22970,Festival Stores,2
22970,Eggs & Fresh Meat,13
22970,Desserts,1
22970,Dal,1
22970,Curries,7
22970,Combos,1
22970,Chaat's,3
22970,Beverages & Juices,1
22971,Fruits & Vegetables,27
22972,Tiffins,1
22972,Snacks,3
22972,Sandwiches,2
22972,Roti's,1
22972,Mineral Water,10
22972,Main Course,1
22972,Fruits & Vegetables,11
22972,Eggs & Fresh Meat,4
22972,Dry Fruits,1
22972,Dairy Products,1
22972,Curries,2
22972,Combos,3
22972,Breads & Cakes,4
22972,Batter,2
22973,Sweets & Namkeen,13
22973,Pooja Needs,3
22973,Festival Stores,1
22975,Plant & Seeds,2
22976,Fruits & Vegetables,18
22976,Desserts,1
22978,Pooja Needs,5
22978,Plant & Seeds,14
22978,Fruits & Vegetables,131
22978,Eggs & Fresh Meat,3
22983,Sweets & Namkeen,5
22983,Pickles & Masalas,5
22983,Groceries,1
22983,Fruits & Vegetables,118
22983,Dry Fruits,8
22983,Dairy Products,5
22983,Breads & Cakes,1
22985,Sweets & Namkeen,13
22985,Groceries,1
22985,Fruits & Vegetables,13
22985,Festival Stores,1
22985,Dry Fruits,7
22985,Dairy Products,7
22994,Sweets & Namkeen,1
22994,Fruits & Vegetables,2
22995,Plant & Seeds,8
22995,Ladies Corner,4
22995,Groceries,3
22995,Fruits & Vegetables,101
22995,Eggs & Fresh Meat,2
22996,Sweets & Namkeen,12
22996,Pooja Needs,2
22996,Ice-cream,2
22996,Groceries,2
22996,Fruits & Vegetables,9
22996,Festival Stores,8
22996,Batter,1
22997,Fruits & Vegetables,25
22997,Festival Stores,16
22998,Pooja Needs,4
22998,Festival Stores,1
23000,Sweets & Namkeen,3
23004,Sweets & Namkeen,3
23004,Festival Stores,4
23006,Fruits & Vegetables,4
23007,Festival Stores,1
23009,Sweets & Namkeen,1
23009,Festival Stores,2
23014,Sweets & Namkeen,4
23014,Salads,1
23014,Pooja Needs,6
23014,Mineral Water,1
23014,Ice-cream,25
23014,Diagnostics,1
23014,Combos,2
23014,Breads & Cakes,6
23015,Tiffins,5
23015,Starters,5
23015,Snacks,5
23015,Roti's,1
23015,Rice Items,1
23015,Fast Foods,2
23015,Desserts,2
23015,Combos,1
23018,Sweets & Namkeen,7
23020,Plant & Seeds,2
23026,Groceries,2
23026,Fruits & Vegetables,16
23026,Breads & Cakes,8
23031,Sweets & Namkeen,22
23031,Pickles & Masalas,1
23031,Fruits & Vegetables,7
23031,Eggs & Fresh Meat,1
23038,Starters,3
23038,Roti's,13
23038,Rice Items,5
23038,Dal,1
23038,Curries,11
23038,Combos,10
23038,Beverages & Juices,6
23044,Sweets & Namkeen,8
23050,Sweets & Namkeen,11
23050,Groceries,2
23050,Fruits & Vegetables,2
23050,Eggs & Fresh Meat,6
23050,Breads & Cakes,1
23056,Sweets & Namkeen,5
23057,Pooja Needs,2
23057,Fruits & Vegetables,2
23057,Beverages,1
23060,Fruits & Vegetables,1
23065,Sweets & Namkeen,23
23065,Pickles & Masalas,4
23065,Health Foods,1
23065,Groceries,15
23065,Fruits & Vegetables,3
23065,Beverages,1
23066,Snacks,1
23066,Roti's,4
23066,Curries,2
23066,Combos,2
23068,Sweets & Namkeen,1
23068,Roti's,1
23068,Packing Material,4
23068,Breads & Cakes,2
23070,Roti's,8
23070,Curries,14
23070,Combos,3
23075,Sweets & Namkeen,11
23076,Festival Stores,4
23076,Breads & Cakes,1
23082,Sweets & Namkeen,1
23082,Fruits & Vegetables,10
23083,Sweets & Namkeen,4
23084,Fruits & Vegetables,1
23084,Eggs & Fresh Meat,4
23084,Curries,1
23084,Beverages,1
23099,Sweets & Namkeen,19
23105,Sweets & Namkeen,1
23105,Pooja Needs,13
23105,Fruits & Vegetables,201
23105,Eggs & Fresh Meat,6
23108,Sweets & Namkeen,11
23108,Pickles & Masalas,1
23108,Groceries,2
23108,Fruits & Vegetables,122
23109,Fruits & Vegetables,77
23112,Health Foods,1
23112,Fruits & Vegetables,6
23113,Sweets & Namkeen,40
23113,Fruits & Vegetables,27
23113,Breads & Cakes,1
23117,Fruits & Vegetables,61
23118,Sweets & Namkeen,9
23118,Groceries,2
23118,Fruits & Vegetables,20
23126,Sweets & Namkeen,5
23126,Pickles & Masalas,2
23126,Fruits & Vegetables,5
23129,Sweets & Namkeen,24
23129,Pickles & Masalas,2
23129,Fruits & Vegetables,1
23130,Eggs & Fresh Meat,1
23131,Pooja Needs,26
23131,Groceries,7
23131,Fruits & Vegetables,4
23131,Festival Stores,1
23131,Books & Stationery,2
23134,Snacks,1
23134,Roti's,1
23134,Fast Foods,1
23134,Combos,3
23135,Toys,1
23135,Tiffins,1
23135,Sweets & Namkeen,35
23135,Snacks,1
23135,Pooja Needs,30
23135,Plant & Seeds,1
23135,Pickles & Masalas,3
23135,Ladies Corner,2
23135,Groceries,14
23135,Fruits & Vegetables,255
23135,Festival Stores,4
23135,Eggs & Fresh Meat,5
23135,Dry Fruits,3
23135,Dairy Products,6
23135,Breads & Cakes,2
23135,Books & Stationery,4
23138,Toys,1
23138,Sweets & Namkeen,7
23138,Sports,1
23138,Pooja Needs,1
23138,Plant & Seeds,18
23138,Groceries,6
23138,Fruits & Vegetables,142
23138,Eggs & Fresh Meat,3
23138,Dry Fruits,26
23138,Dairy Products,1
23138,Breads & Cakes,11
23138,Books & Stationery,35
23138,Batter,1
23139,Plant & Seeds,4
23139,Fruits & Vegetables,153
23140,Sweets & Namkeen,2
23140,Pickles & Masalas,1
23140,Fruits & Vegetables,4
23141,Groceries,2
23145,Fruits & Vegetables,1
23146,Toys,1
23146,Sweets & Namkeen,8
23146,Plant & Seeds,1
23146,Fruits & Vegetables,18
23146,Breads & Cakes,7
23146,Books & Stationery,23
23148,Ice-cream,1
23148,Fruits & Vegetables,126
23148,Dry Fruits,1
23152,Groceries,1
23152,Fruits & Vegetables,16
23152,Dairy Products,3
23154,Fruits & Vegetables,18
23154,Dishwasher Essentials,1
23154,Books & Stationery,3
23156,Sweets & Namkeen,8
23161,Sweets & Namkeen,16
23161,Pickles & Masalas,2
23161,Groceries,10
23161,Fruits & Vegetables,407
23161,Eggs & Fresh Meat,1
23161,Dairy Products,5
23161,Breads & Cakes,3
23161,Batter,2
23162,Eggs & Fresh Meat,42
23162,Desserts,1
23163,Fruits & Vegetables,14
23164,Fruits & Vegetables,1
23167,Snacks,1
23167,Roti's,1
23167,Rice Items,2
23167,Curries,7
23167,Combos,2
23167,Batter,2
23169,Fruits & Vegetables,11
23170,Snacks,3
23170,Roti's,4
23170,Rice Items,1
23170,Curries,4
23170,Combos,2
23171,Sweets & Namkeen,2
23171,Pickles & Masalas,10
23171,Fruits & Vegetables,52
23172,Sweets & Namkeen,17
23172,Pickles & Masalas,1
23173,Sweets & Namkeen,1
23173,Groceries,7
23173,Fruits & Vegetables,8
23174,Pooja Needs,4
23174,Groceries,1
23174,Fruits & Vegetables,19
23174,Eggs & Fresh Meat,2
23175,Breads & Cakes,1
23177,Breads & Cakes,1
23178,Curries,1
23180,Sweets & Namkeen,2
23180,Pickles & Masalas,1
23180,Fruits & Vegetables,25
23184,Fruits & Vegetables,5
23184,Breads & Cakes,9
23186,Fruits & Vegetables,3
23186,Breads & Cakes,1
23194,Sweets & Namkeen,6
23194,Groceries,1
23194,Breads & Cakes,1
23194,Books & Stationery,1
23198,Sweets & Namkeen,13
23198,Roti's,1
23200,Sweets & Namkeen,3
23200,Snacks,4
23200,Roti's,5
23200,Rice Items,1
23200,Fruits & Vegetables,74
23200,Eggs & Fresh Meat,1
23200,Curries,4
23200,Combos,11
23200,Chaat's,1
23201,Roti's,1
23201,Main Course,2
23201,Fruits & Vegetables,33
23201,Chaat's,1
23202,Toys,1
23202,Sweets & Namkeen,39
23202,Starters,1
23202,Roti's,2
23202,Pickles & Masalas,12
23202,Fruits & Vegetables,3
23202,Curries,1
23202,Books & Stationery,3
23205,Sweets & Namkeen,19
23205,Plant & Seeds,2
23205,Pickles & Masalas,4
23205,Groceries,4
23205,Fruits & Vegetables,18
23205,Eggs & Fresh Meat,1
23205,Books & Stationery,2
23205,Batter,2
23208,Sweets & Namkeen,6
23208,Roti's,14
23208,Rice Items,2
23208,Party Menu,1
23208,Groceries,2
23208,Fruits & Vegetables,3
23208,Eggs & Fresh Meat,2
23208,Curries,7
23208,Breads & Cakes,4
23208,,1
23211,Sweets & Namkeen,5
23211,Pickles & Masalas,1
23213,Fruits & Vegetables,3
23219,Pooja Needs,9
23219,Fruits & Vegetables,1
23221,Fruits & Vegetables,7
23224,Sweets & Namkeen,1
23224,Safety Equipment,1
23224,Pooja Needs,12
23224,Groceries,7
23224,Fruits & Vegetables,1
23224,Festival Stores,1
23224,Breads & Cakes,2
23224,Books & Stationery,2
23226,Fruits & Vegetables,5
23231,Pooja Needs,7
23231,Fruits & Vegetables,127
23231,Festival Stores,2
23231,Dishwasher Essentials,3
23231,Breads & Cakes,3
23231,Books & Stationery,10
23232,Sweets & Namkeen,12
23233,Sweets & Namkeen,22
23233,Pickles & Masalas,20
23234,Groceries,1
23234,Fruits & Vegetables,19
23238,Sweets & Namkeen,38
23238,Plant & Seeds,29
23238,Groceries,2
23238,Fruits & Vegetables,193
23238,Eggs & Fresh Meat,2
23238,Dairy Products,4
23238,Breads & Cakes,7
23239,Sweets & Namkeen,1
23239,Pickles & Masalas,1
23239,Groceries,4
23239,Fruits & Vegetables,255
23240,Sweets & Namkeen,3
23240,Fruits & Vegetables,6
23241,Pooja Needs,6
23241,Pickles & Masalas,1
23241,Groceries,11
23241,Fruits & Vegetables,33
23241,Beverages,1
23244,Plant & Seeds,18
23244,Fruits & Vegetables,98
23244,Books & Stationery,1
23245,Fruits & Vegetables,20
23247,Sweets & Namkeen,48
23247,Pickles & Masalas,2
23247,Fruits & Vegetables,50
23247,Festival Stores,3
23247,Eggs & Fresh Meat,1
23249,Sweets & Namkeen,11
23249,Fruits & Vegetables,1
23249,Breads & Cakes,5
23254,Fast Foods,1
23256,Sweets & Namkeen,4
23256,Pickles & Masalas,1
23256,Groceries,5
23256,Fruits & Vegetables,113
23256,Festival Stores,1
23257,Sweets & Namkeen,1
23257,Pickles & Masalas,7
23257,Groceries,8
23257,Fruits & Vegetables,182
23257,Eggs & Fresh Meat,2
23258,Fruits & Vegetables,1
23259,Sweets & Namkeen,20
23259,Starters,1
23259,Roti's,1
23259,Pooja Needs,2
23259,Plant & Seeds,1
23259,Pizza,2
23259,Packing Material,4
23259,Health Foods,1
23259,Groceries,6
23259,Fruits & Vegetables,162
23259,Festival Stores,4
23259,Fast Foods,2
23259,Eggs & Fresh Meat,11
23259,Dry Fruits,4
23259,Dairy Products,2
23259,Curries,1
23259,Combos,1
23259,Breads & Cakes,2
23259,Books & Stationery,1
23261,Sweets & Namkeen,8
23261,Plant & Seeds,2
23261,Pickles & Masalas,3
23261,Fruits & Vegetables,1
23261,Eggs & Fresh Meat,3
23261,Breads & Cakes,1
23264,Sweets & Namkeen,3
23264,Snacks,1
23264,Roti's,7
23264,Plant & Seeds,11
23264,Fruits & Vegetables,77
23264,Dry Fruits,2
23264,Curries,4
23264,Combos,5
23266,Groceries,1
23266,Fruits & Vegetables,7
23267,Fruits & Vegetables,1
23270,Pickles & Masalas,2
23270,Health Foods,1
23270,Groceries,5
23270,Fruits & Vegetables,63
23270,Eggs & Fresh Meat,4
23270,Dairy Products,1
23270,Breads & Cakes,1
23271,Sweets & Namkeen,15
23271,Pooja Needs,1
23271,Pickles & Masalas,4
23271,Fruits & Vegetables,40
23271,Eggs & Fresh Meat,1
23271,Breads & Cakes,4
23272,Batter,2
23273,Sweets & Namkeen,25
23274,Batter,34
23278,Sweets & Namkeen,28
23278,Pooja Needs,2
23278,Pickles & Masalas,3
23278,Dairy Products,1
23281,Sweets & Namkeen,7
23281,Fruits & Vegetables,120
23283,Sweets & Namkeen,10
23283,Pooja Needs,5
23283,Groceries,6
23283,Fruits & Vegetables,87
23283,Festival Stores,2
23283,Eggs & Fresh Meat,1
23283,Dry Fruits,8
23285,Sweets & Namkeen,16
23285,Breads & Cakes,2
23287,Sweets & Namkeen,63
23287,Pickles & Masalas,9
23287,Groceries,2
23287,Fruits & Vegetables,3
23287,Dairy Products,2
23287,Breads & Cakes,3
23288,Sweets & Namkeen,12
23288,Pooja Needs,18
23288,Pickles & Masalas,2
23288,Fruits & Vegetables,1
23288,Festival Stores,1
23288,Breads & Cakes,2
23288,Batter,1
23290,Sweets & Namkeen,6
23290,Fruits & Vegetables,2
23292,Sweets & Namkeen,2
23292,Pickles & Masalas,1
23292,Groceries,2
23292,Fruits & Vegetables,20
23293,Sweets & Namkeen,2
23293,Ice-cream,7
23297,Sweets & Namkeen,3
23298,Sweets & Namkeen,10
23298,Pooja Needs,5
23298,Fruits & Vegetables,60
23299,Sweets & Namkeen,5
23299,Groceries,5
23299,Fruits & Vegetables,43
23299,Eggs & Fresh Meat,1
23299,Dairy Products,1
23303,Sweets & Namkeen,14
23303,Festival Stores,4
23303,Eggs & Fresh Meat,1
23303,Breads & Cakes,3
23305,Fruits & Vegetables,1
23305,Eggs & Fresh Meat,1
23309,Sweets & Namkeen,1
23309,Groceries,2
23309,Fruits & Vegetables,43
23309,Dry Fruits,1
23312,Sweets & Namkeen,25
23312,Pooja Needs,2
23312,Plant & Seeds,6
23312,Pickles & Masalas,5
23312,Groceries,2
23312,Fruits & Vegetables,49
23312,Festival Stores,4
23312,Eggs & Fresh Meat,2
23312,Dairy Products,1
23312,Breads & Cakes,5
23312,Batter,1
23316,Pooja Needs,1
23316,Fruits & Vegetables,4
23317,Festival Stores,1
23318,Fruits & Vegetables,31
23318,Dairy Products,1
23321,Sweets & Namkeen,1
23321,Pickles & Masalas,1
23321,Groceries,25
23321,Fruits & Vegetables,54
23321,Eggs & Fresh Meat,1
23321,Dairy Products,2
23321,Breads & Cakes,1
23323,Sweets & Namkeen,2
23323,Pooja Needs,2
23323,Groceries,1
23323,Fruits & Vegetables,70
23323,Curries,2
23323,Breads & Cakes,3
23323,Batter,4
23324,Fruits & Vegetables,15
23325,Snacks,2
23325,Pets,4
23325,Light Meal,1
23325,Fruits & Vegetables,103
23325,Fast Foods,2
23325,Dry Fruits,3
23325,Dishwasher Essentials,3
23325,Desserts,1
23325,Curries,1
23325,Combos,1
23325,Breads & Cakes,1
23329,Sweets & Namkeen,8
23329,Pickles & Masalas,2
23331,Sweets & Namkeen,3
23331,Fruits & Vegetables,48
23335,Fruits & Vegetables,15
23336,Dry Fruits,1
23342,Fruits & Vegetables,4
23343,Pooja Needs,5
23343,Fruits & Vegetables,175
23345,Fruits & Vegetables,2
23347,Fruits & Vegetables,50
23347,Eggs & Fresh Meat,1
23347,Breads & Cakes,1
23352,Sweets & Namkeen,3
23352,Pooja Needs,1
23352,Packing Material,1
23352,Groceries,2
23352,Fruits & Vegetables,60
23352,Eggs & Fresh Meat,4
23353,Sweets & Namkeen,15
23353,Fruits & Vegetables,3
23353,Breads & Cakes,1
23358,Fruits & Vegetables,57
23358,Eggs & Fresh Meat,2
23361,Fruits & Vegetables,9
23362,Tiffins,2
23362,Starters,1
23362,Roti's,1
23362,Combos,2
23363,Sweets & Namkeen,13
23363,Pickles & Masalas,6
23363,Groceries,1
23363,Fruits & Vegetables,2
23367,Groceries,3
23367,Fruits & Vegetables,3
23367,Dry Fruits,2
23367,Beverages,1
23369,Sweets & Namkeen,13
23369,Pooja Needs,2
23374,Breads & Cakes,1
23375,Breads & Cakes,2
23377,Plant & Seeds,8
23378,Sweets & Namkeen,5
23378,Fruits & Vegetables,22
23378,Dairy Products,1
23380,Fruits & Vegetables,18
23380,Breads & Cakes,16
23388,Sweets & Namkeen,7
23388,Pickles & Masalas,1
23388,Groceries,3
23388,Fruits & Vegetables,35
23388,Eggs & Fresh Meat,2
23388,Dairy Products,10
23388,Breads & Cakes,12
23390,Fruits & Vegetables,40
23391,Fruits & Vegetables,9
23395,Sweets & Namkeen,3
23395,Pooja Needs,24
23395,Fruits & Vegetables,34
23396,Fruits & Vegetables,1
23398,Roti's,2
23398,Pooja Needs,15
23398,Plant & Seeds,6
23398,Chaat's,1
23398,Books & Stationery,5
23401,Fruits & Vegetables,181
23405,Sweets & Namkeen,12
23407,Sweets & Namkeen,6
23407,Pickles & Masalas,4
23407,Breads & Cakes,2
23408,Tiffins,1
23408,Rice Items,1
23408,Pooja Needs,2
23408,Groceries,8
23408,Fried Rice,1
23408,Eggs & Fresh Meat,4
23409,Sweets & Namkeen,9
23409,Pickles & Masalas,1
23409,Fruits & Vegetables,134
23409,Dry Fruits,2
23409,Books & Stationery,4
23410,Soups,1
23410,Roti's,2
23410,Rice Items,4
23410,Curries,2
23410,Combos,5
23410,Batter,3
23411,Groceries,2
23411,Fruits & Vegetables,43
23411,Dairy Products,2
23411,Breads & Cakes,1
23412,Sweets & Namkeen,2
23412,Groceries,1
23412,Fruits & Vegetables,46
23414,Sweets & Namkeen,8
23414,Pooja Needs,8
23414,Groceries,2
23414,Fruits & Vegetables,4
23415,Sweets & Namkeen,13
23415,Pooja Needs,1
23415,Fruits & Vegetables,13
23415,Desserts,2
23417,Snacks,1
23417,Packing Material,2
23418,Sweets & Namkeen,4
23418,Pooja Needs,1
23418,Groceries,1
23418,Fruits & Vegetables,22
23418,Eggs & Fresh Meat,4
23418,Dairy Products,3
23418,Breads & Cakes,1
23419,Sweets & Namkeen,21
23419,Plant & Seeds,5
23419,Pickles & Masalas,10
23419,Groceries,1
23419,Fruits & Vegetables,60
23419,Eggs & Fresh Meat,2
23419,Dairy Products,3
23419,Batter,4
23422,Toys,4
23422,Sweets & Namkeen,64
23422,Sports,3
23422,Pooja Needs,34
23422,Plant & Seeds,9
23422,Pickles & Masalas,14
23422,Groceries,43
23422,Fruits & Vegetables,109
23422,Festival Stores,4
23422,Eggs & Fresh Meat,4
23422,Dairy Products,9
23422,Breads & Cakes,9
23422,Books & Stationery,4
23422,Beverages,4
23422,Batter,7
23425,Dry Fruits,1
23427,Sweets & Namkeen,7
23431,Roti's,3
23431,Light Meal,3
23431,Curries,1
23431,Combos,1
23433,Snacks,1
23433,Roti's,6
23433,Curries,2
23434,Sweets & Namkeen,3
23434,Pickles & Masalas,2
23436,Plant & Seeds,1
23436,Fruits & Vegetables,1
23437,Fruits & Vegetables,1
23446,Fruits & Vegetables,160
23446,Breads & Cakes,1
23446,Books & Stationery,5
23449,Sweets & Namkeen,8
23451,Fruits & Vegetables,2
23451,Fast Foods,1
23451,Curries,1
23451,Combos,2
23454,Fruits & Vegetables,3
23456,Fruits & Vegetables,8
23457,Fruits & Vegetables,20
23459,Groceries,3
23462,Sweets & Namkeen,6
23462,Pickles & Masalas,4
23462,Fruits & Vegetables,1
23463,Sweets & Namkeen,8
23463,Pickles & Masalas,3
23465,Party Menu,9
23465,Curries,1
23467,Fruits & Vegetables,151
23467,Dry Fruits,1
23471,Sweets & Namkeen,15
23471,Pooja Needs,2
23471,Fruits & Vegetables,3
23472,Sweets & Namkeen,18
23472,Pickles & Masalas,5
23472,Fruits & Vegetables,6
23473,Sweets & Namkeen,3
23473,Pooja Needs,2
23473,Fruits & Vegetables,44
23474,Sweets & Namkeen,10
23474,Groceries,2
23474,Fruits & Vegetables,3
23476,Sweets & Namkeen,1
23476,Plant & Seeds,6
23476,Groceries,2
23476,Fruits & Vegetables,125
23478,Sweets & Namkeen,7
23478,Pooja Needs,1
23478,Pickles & Masalas,1
23478,Fruits & Vegetables,159
23479,Sweets & Namkeen,13
23479,Pooja Needs,5
23479,Pickles & Masalas,3
23479,Groceries,1
23479,Fruits & Vegetables,1
23480,Batter,8
23482,Fruits & Vegetables,120
23482,Eggs & Fresh Meat,1
23482,Dishwasher Essentials,1
23483,Fruits & Vegetables,87
23483,Eggs & Fresh Meat,1
23485,Fruits & Vegetables,20
23487,Sweets & Namkeen,4
23487,Pickles & Masalas,3
23487,Fruits & Vegetables,84
23488,Fruits & Vegetables,48
23488,Breads & Cakes,2
23492,Fruits & Vegetables,23
23494,Sweets & Namkeen,44
